ACC,F1Score,SP,EO,EQO,BalancedACC,drift-id
0.6964285714285714,0.7605633802816901,0.8803827751196173,0.9545454545454546,0.6390374331550802,0.49475262368815587,0
0.7017543859649122,0.7605633802816901,0.8544891640866874,0.9545454545454546,0.6341354723707665,0.4927536231884058,0
0.7068965517241379,0.7671232876712328,0.8646616541353384,0.9565217391304348,0.6351236146632566,0.49088359046283314,0
0.6949152542372882,0.7567567567567568,0.8571428571428571,0.9565217391304348,0.6264090177133655,0.4704301075268818,0
0.7,0.7631578947368421,0.8503401360544218,0.9565217391304348,0.6264090177133655,0.4967741935483871,0
0.7049180327868853,0.7692307692307693,0.8597883597883598,0.9583333333333334,0.6273148148148149,0.49500000000000005,0
0.7096774193548387,0.775,0.8535353535353535,0.9583333333333334,0.6273148148148149,0.5192307692307693,0
0.7142857142857143,0.775,0.8304668304668306,0.9583333333333334,0.6236111111111111,0.5174825174825175,0
0.71875,0.775,0.8086124401913876,0.9583333333333334,0.6205808080808081,0.5158371040723982,0
0.7230769230769231,0.7804878048780488,0.8181818181818181,0.96,0.6214141414141414,0.5142857142857143,0
0.7272727272727273,0.7804878048780488,0.8496503496503497,0.96,0.6474641148325359,0.5365079365079365,0
0.7313432835820896,0.7804878048780488,0.8811188811188811,0.96,0.6709090909090909,0.5571428571428572,0
0.7352941176470589,0.7804878048780488,0.8590909090909091,0.96,0.6675,0.5555555555555556,0
0.7391304347826086,0.7857142857142857,0.869179600886918,0.9615384615384616,0.6682692307692307,0.5540540540540541,0
0.7428571428571429,0.7906976744186046,0.8787878787878788,0.9629629629629629,0.6689814814814814,0.5526315789473684,0
0.7464788732394366,0.7954545454545454,0.8879492600422834,0.9642857142857143,0.6696428571428571,0.5512820512820513,0
0.75,0.7954545454545454,0.8677685950413223,0.9642857142857143,0.6667582417582417,0.55,0
0.7534246575342466,0.8,0.8767676767676768,0.9655172413793104,0.6673740053050398,0.5487804878048781,0
0.7432432432432432,0.7912087912087912,0.8685990338164251,0.9655172413793104,0.658582796513831,0.5298570227081582,0
0.7466666666666667,0.7956989247311828,0.861111111111111,0.9655172413793104,0.658582796513831,0.5487804878048781,0
0.75,0.8,0.8542222222222222,0.9655172413793104,0.658582796513831,0.5664830841856806,0
0.7532467532467533,0.8041237113402062,0.8478632478632478,0.9655172413793104,0.658582796513831,0.583079268292683,0
0.7564102564102564,0.8080808080808081,0.8561872909698997,0.9666666666666667,0.6591575091575091,0.5818452380952381,0
0.759493670886076,0.8080808080808081,0.8379705400981996,0.9666666666666667,0.6568027210884354,0.5806686046511629,0
0.75,0.8,0.8321513002364066,0.9666666666666667,0.6489177489177489,0.5630725863284003,0
0.7530864197530864,0.803921568627451,0.8402777777777777,0.967741935483871,0.6494553833263511,0.5619834710743802,0
0.7439024390243902,0.7961165048543689,0.8348214285714286,0.967741935483871,0.6422560609096374,0.5454545454545455,0
0.7469879518072289,0.8,0.8297413793103448,0.967741935483871,0.6422560609096374,0.561038961038961,0
0.75,0.8037383177570093,0.8374384236453202,0.96875,0.6427600931677019,0.5599999999999999,0
0.7529411764705882,0.8037383177570093,0.8206896551724138,0.96875,0.6408967391304348,0.5590062111801242,0
0.7558139534883721,0.8037383177570093,0.8441379310344828,0.96875,0.659375,0.5736714975845411,0
0.7471264367816092,0.7962962962962963,0.8386666666666667,0.96875,0.652375,0.5581668625146886,0
0.75,0.8,0.8335483870967743,0.96875,0.652375,0.5720823798627002,0
0.7528089887640449,0.8035714285714286,0.8412397216951297,0.9696969696969697,0.6528484848484849,0.5711086226203808,0
0.7555555555555555,0.8035714285714286,0.8633776091081594,0.9696969696969697,0.6694638694638695,0.5842880523731588,0
0.7472527472527473,0.7964601769911505,0.8709677419354839,0.9696969696969697,0.6797202797202797,0.5957446808510638,0
0.75,0.8,0.8782714546561169,0.9705882352941176,0.6801659125188537,0.5945512820512819,0
0.7419354838709677,0.7931034482758621,0.8726415094339621,0.9705882352941176,0.6729484386347131,0.5796875,0
0.7446808510638298,0.7966101694915254,0.8796296296296297,0.9714285714285714,0.67336860670194,0.5785714285714286,0
0.7473684210526316,0.7966101694915254,0.8636363636363636,0.9714285714285714,0.6708994708994709,0.5775000000000001,0
0.75,0.8,0.8584022038567493,0.9714285714285714,0.6708994708994709,0.5902439024390245,0
0.7525773195876289,0.8032786885245902,0.853475935828877,0.9714285714285714,0.6708994708994709,0.6023809523809525,0
0.7551020408163265,0.8064516129032258,0.8602941176470588,0.9722222222222222,0.6712962962962963,0.6013071895424837,0
0.7474747474747475,0.8,0.8556122448979592,0.9722222222222222,0.6646825396825397,0.5873233014135887,0
0.74,0.7936507936507936,0.851190476190476,0.9722222222222222,0.6585249042145593,0.5739750445632799,0
0.7326732673267327,0.7874015748031497,0.847007722007722,0.9722222222222222,0.6527777777777778,0.5612200435729847,0
0.7352941176470589,0.7906976744186046,0.8430451127819548,0.9722222222222222,0.6527777777777778,0.5728900255754475,0
0.7378640776699029,0.7938931297709924,0.8392857142857143,0.9722222222222222,0.6527777777777778,0.5840634125990821,0
0.7403846153846154,0.7969924812030075,0.8457040035987404,0.972972972972973,0.6531531531531531,0.5830605564648118,0
0.7428571428571429,0.8,0.8519009725906278,0.9736842105263158,0.6535087719298246,0.5820955439582497,0
0.7358490566037735,0.7941176470588235,0.8482758620689654,0.9736842105263158,0.6481324278438031,0.5699685534591195,0
0.7383177570093458,0.7971014492753623,0.8542372881355932,0.9743589743589743,0.6484698097601324,0.5690586419753086,0
0.7407407407407407,0.7971014492753623,0.8399999999999999,0.9743589743589743,0.6465722765533012,0.5681818181818182,0
0.7431192660550459,0.7971014492753623,0.8262295081967213,0.9743589743589743,0.6448855803694513,0.5673363095238095,0
0.7454545454545455,0.8,0.832258064516129,0.975,0.6452060931899641,0.5665204678362574,0
0.7387387387387387,0.7943262411347518,0.8288749016522423,0.975,0.6402777777777777,0.5549588256355175,0
0.7321428571428571,0.7887323943661971,0.8256528417818741,0.975,0.6356481481481482,0.543859649122807,0
0.7345132743362832,0.7916666666666666,0.8225806451612904,0.975,0.6356481481481482,0.5545235638114895,0
0.7368421052631579,0.7916666666666666,0.8095238095238095,0.975,0.6342304625199362,0.5537525354969574,0
0.7391304347826086,0.7916666666666666,0.796875,0.975,0.6329545454545454,0.5530076437354602,0
0.7413793103448276,0.7945205479452054,0.7940340909090909,0.975,0.6329545454545454,0.5632333767926989,0
0.7435897435897436,0.7945205479452054,0.7818181818181819,0.975,0.6318001443001443,0.5625,0
0.7457627118644068,0.7945205479452054,0.7968531468531468,0.975,0.645063025210084,0.5723270440251572,0
0.7394957983193278,0.7891156462585034,0.7938461538461538,0.975,0.6405612244897959,0.5617283950617283,0
0.7416666666666667,0.7919463087248322,0.7909698996655519,0.975,0.6405612244897959,0.5712121212121212,0
0.743801652892562,0.7947019867549668,0.7971014492753623,0.975609756097561,0.6408661025385763,0.5704918032786884,0
0.7459016393442623,0.7973856209150327,0.7943262411347517,0.975609756097561,0.6408661025385763,0.5796252927400468,0
0.7479674796747967,0.7973856209150327,0.8085106382978723,0.975609756097561,0.6531487933926958,0.5884383088869716,0
0.7419354838709677,0.7922077922077922,0.8055555555555555,0.975609756097561,0.6486800389239413,0.5782928208027134,0
0.736,0.7870967741935484,0.8027210884353742,0.975609756097561,0.6444464820588055,0.5684912475687692,0
0.7380952380952381,0.7870967741935484,0.790740176667682,0.975609756097561,0.6433072703932781,0.5677966101694916,0
0.7401574803149606,0.7898089171974523,0.7968187274909964,0.9761904761904762,0.6435976304397357,0.5671240247511434,0
0.734375,0.7848101265822784,0.7941176470588235,0.9761904761904762,0.6396103896103895,0.5576719576719578,0
0.7364341085271318,0.7848101265822784,0.7826086956521738,0.9761904761904762,0.6385969103360407,0.55703125,0
0.7384615384615385,0.7848101265822784,0.7714285714285715,0.9761904761904762,0.6376678876678876,0.5564102564102564,0
0.7404580152671756,0.7848101265822784,0.7605633802816901,0.9761904761904762,0.6368131868131868,0.5558080808080809,0
0.7424242424242424,0.7875,0.7580778790389395,0.9761904761904762,0.6368131868131868,0.5643318430203677,0
0.7443609022556391,0.7901234567901234,0.7556879739978332,0.9761904761904762,0.6368131868131868,0.5725806451612903,0
0.746268656716418,0.7901234567901234,0.7451923076923077,0.9761904761904762,0.6360242321780782,0.5719788155994222,0
0.7481481481481481,0.7926829268292683,0.7513171759747101,0.9767441860465116,0.636301087106096,0.5713946869070209,0
0.75,0.7926829268292683,0.7411642411642411,0.9767441860465116,0.6355705735550696,0.5708274894810659,0
0.7518248175182481,0.7951807228915663,0.7471794871794872,0.9772727272727273,0.6358348441681775,0.5702764976958524,0
0.7536231884057971,0.7976190476190477,0.7530364372469635,0.9777777777777777,0.6360873694207028,0.5697410268059973,0
0.7482014388489209,0.7928994082840237,0.7507447864945381,0.9777777777777777,0.6324074074074074,0.5606975184439974,0
0.7428571428571429,0.788235294117647,0.7485380116959064,0.9777777777777777,0.628906955736224,0.5519366197183099,0
0.7375886524822695,0.783625730994152,0.7464114832535885,0.9777777777777777,0.6255731922398589,0.5434452871072589,0
0.7323943661971831,0.7790697674418605,0.7520661157024794,0.9777777777777777,0.6299823633156967,0.5505958829902491,0
0.7342657342657343,0.7816091954022989,0.7575757575757577,0.9782608695652174,0.6302239092094164,0.5499999999999999,0
0.7291666666666666,0.7771428571428571,0.7554945054945056,0.9782608695652174,0.6269426656180953,0.5416666666666666,0
0.7310344827586207,0.7796610169491526,0.7534862798020693,0.9782608695652174,0.6269426656180953,0.5497512437810945,0
0.7328767123287672,0.7796610169491526,0.7439484787919165,0.9782608695652174,0.6261736241513794,0.5491719484767941,0
0.7346938775510204,0.7796610169491526,0.7550521874306019,0.9782608695652174,0.6364518633540373,0.5570104754230458,0
0.7364864864864865,0.7821229050279329,0.7529463116542995,0.9782608695652174,0.6364518633540373,0.5646217986896962,0
0.738255033557047,0.7845303867403315,0.7509118214975328,0.9782608695652174,0.6364518633540373,0.5720156555772994,0
0.7333333333333333,0.7802197802197802,0.748945147679325,0.9782608695652174,0.6331780538302277,0.5639590970480416,0
0.7284768211920529,0.7759562841530054,0.759493670886076,0.9843621399176953,0.6362286890064667,0.5561263318112633,0
0.7236842105263158,0.7717391304347826,0.7574185515667151,0.9843621399176953,0.6330972190271706,0.5485081628823418,0
0.7254901960784313,0.7741935483870968,0.7629098360655737,0.9838969404186795,0.6328646192776627,0.547945205479452,0
0.7272727272727273,0.776595744680851,0.7682655332928556,0.983451536643026,0.632641917389836,0.5473972602739726,0
0.7290322580645161,0.7789473684210526,0.7662285941855834,0.9848024316109424,0.6333173648737942,0.5545945945945946,0
0.7243589743589743,0.774869109947644,0.7714398111723053,0.9848024316109424,0.637587551209198,0.5614414414414414,0
0.7261146496815286,0.7772020725388601,0.7765254566653712,0.984375,0.6373738354037267,0.5608108108108109,0
0.7278481012658228,0.7794871794871795,0.774526678141136,0.9856321839080462,0.6380024273577498,0.5678947368421053,0
0.7295597484276729,0.7794871794871795,0.7653061224489797,0.9856321839080462,0.6371189405297353,0.5672727272727273,0
0.73125,0.7794871794871795,0.7563025210084033,0.9856321839080462,0.6362943528235883,0.5666666666666667,0
0.7329192546583851,0.7817258883248731,0.7613510520487266,0.9852216748768474,0.636089098307989,0.5660759493670886,0
0.7345679012345679,0.7817258883248731,0.752599890530925,0.9852216748768474,0.6353177098086902,0.5655000000000001,0
0.7300613496932515,0.7777777777777778,0.7507183908045978,0.9852216748768474,0.6322813933752802,0.5580592105263158,0
0.7317073170731707,0.78,0.748894783377542,0.9863945578231292,0.6328678348484211,0.564935064935065,0
0.7333333333333333,0.78,0.7403846153846154,0.9863945578231292,0.6321600448690115,0.564373897707231,0
0.7349397590361446,0.78,0.7320656871218669,0.9863945578231292,0.6314951512519902,0.563826417484954,0
0.7365269461077845,0.7821782178217822,0.7303370786516854,0.9874917709019092,0.6320437577913801,0.5705128205128205,0
0.7380952380952381,0.7843137254901961,0.7286600704343451,0.9885204081632655,0.6325580764220583,0.577029947514665,0
0.7396449704142012,0.7843137254901961,0.7205638474295192,0.9885204081632655,0.6319322941942735,0.5764831477809973,0
0.7411764705882353,0.7864077669902912,0.7189542483660132,0.9894867037724182,0.6324154419988499,0.5828313253012047,0
0.7368421052631579,0.782608695652174,0.7173913043478262,0.9894867037724182,0.6295472734548365,0.5756358768406961,0
0.7383720930232558,0.784688995215311,0.7224080267558529,0.9890909090909091,0.629349376114082,0.5751028806584362,0
0.7398843930635838,0.7867298578199052,0.720879120879121,0.99,0.6298039215686274,0.5813008130081301,0
0.7413793103448276,0.7887323943661971,0.7257763975155279,0.9896193771626298,0.6296136101499423,0.5807747489239599,0
0.7428571428571429,0.7887323943661971,0.7179723502304147,0.9896193771626298,0.6290358790575054,0.5802609188882587,0
0.7386363636363636,0.7850467289719626,0.716492503407542,0.9896193771626298,0.6262965690477872,0.5732698234799665,0
0.7401129943502824,0.7850467289719626,0.7088702427329938,0.9896193771626298,0.6257620695336958,0.5727738540368371,0
0.7359550561797753,0.7813953488372093,0.713713862120089,0.9896193771626298,0.6288799833658953,0.5788671929095693,0
0.7374301675977654,0.783410138248848,0.7122807017543861,0.9904761904761905,0.6293083900226757,0.5849753694581281,0
0.7333333333333333,0.7798165137614679,0.717013888888889,0.9904761904761905,0.6324263038548753,0.5911330049261084,0
0.7292817679558011,0.776255707762557,0.7216494845360826,0.9904761904761905,0.6355442176870748,0.5972906403940886,0
0.7307692307692307,0.7782805429864253,0.7261904761904763,0.99010989010989,0.6353610675039246,0.5965909090909091,0
0.73224043715847,0.7802690582959642,0.7306397306397308,0.9897574123989217,0.6351848286484404,0.5959069020866774,0
0.7282608695652174,0.7767857142857143,0.7292099072920991,0.9897574123989217,0.6323787061994608,0.5888962326503635,0
0.7243243243243244,0.7733333333333333,0.7377888473778885,0.9622641509433961,0.6186320754716981,0.58204860203815,0
0.7204301075268817,0.7699115044247787,0.7362817362817363,0.9622641509433961,0.6159359970403255,0.5753583882216196,0
0.7219251336898396,0.7719298245614035,0.7406756756756757,0.9619341563786008,0.6157709997579278,0.5747126436781609,0
0.723404255319149,0.7719298245614035,0.7491891891891892,0.9619341563786008,0.6251978474200697,0.5808080808080808,0
0.7248677248677249,0.7739130434782608,0.7476,0.9634634634634635,0.625962500962501,0.5867665418227216,0
0.7210526315789474,0.7705627705627706,0.751947194719472,0.9634634634634635,0.6291676291676291,0.5926342072409487,0
0.7172774869109948,0.7672413793103449,0.7503908285565398,0.9634634634634635,0.6263858197820462,0.5860493827160494,0
0.71875,0.7672413793103449,0.7430340557275542,0.9634634634634635,0.6255359132717624,0.5853479853479854,0
0.7150259067357513,0.7639484978540773,0.7512899896800825,0.9381091617933722,0.6128587624367168,0.5789155899046009,0
0.711340206185567,0.7606837606837606,0.7496816908581614,0.9381091617933722,0.6101957220378272,0.5726230291447684,0
0.7128205128205128,0.7606837606837606,0.7424032278401209,0.9381091617933722,0.6094054580896686,0.5719517958412098,0
0.7091836734693877,0.7574468085106383,0.7408513816280806,0.9381091617933722,0.6068536239588871,0.5658017765310893,0
0.7055837563451777,0.7542372881355932,0.7393388226619146,0.9381091617933722,0.6043929267613477,0.5597826086956521,0
0.7070707070707071,0.7563025210084033,0.7378640776699029,0.9401709401709403,0.6054238159501317,0.565675057208238,0
0.7085427135678392,0.7583333333333333,0.736425746134484,0.9421296296296298,0.6064031606794765,0.5714447463768115,0
0.705,0.7551867219917012,0.7350224958560264,0.9421296296296298,0.6040288037344825,0.5655535634244733,0
0.7064676616915423,0.7551867219917012,0.727954971857411,0.9421296296296298,0.6033185260158945,0.5649041126260946,0
0.7079207920792079,0.757201646090535,0.726598702502317,0.9439927732610659,0.6042500978316125,0.5705508009655474,0
0.7093596059113301,0.7591836734693878,0.7252747252747253,0.9457671957671959,0.6051373090846776,0.5760834147930922,0
0.7107843137254902,0.7611336032388664,0.7295918367346939,0.9454545454545454,0.6049809839283523,0.5754352030947776,0
0.7121951219512195,0.7611336032388664,0.7227088948787062,0.9454545454545454,0.6043062200956938,0.5748006379585326,0
0.7087378640776699,0.7580645161290323,0.7214206437291898,0.9454545454545454,0.602037617554859,0.5690526315789474,0
0.7101449275362319,0.7580645161290323,0.7146783947223749,0.9454545454545454,0.6014068353849682,0.5684375,0
0.7115384615384616,0.76,0.7189542483660132,0.9451530612244898,0.6012560932699405,0.5678350515463918,0
0.7129186602870813,0.7619047619047619,0.7231516459794927,0.9448621553884712,0.6011106403519311,0.5672448979591836,0
0.7142857142857143,0.7619047619047619,0.716577540106952,0.9448621553884712,0.6005098954282257,0.5666666666666667,0
0.7156398104265402,0.7619047619047619,0.7101218865924749,0.9448621553884712,0.5999370921288787,0.5660999999999999,0
0.7169811320754716,0.7637795275590551,0.7142857142857143,0.9445812807881774,0.5997966548287318,0.5655445544554456,0
0.7136150234741784,0.7607843137254902,0.7130398671096345,0.9445812807881774,0.5976355359400091,0.5599451034212332,0
0.7149532710280374,0.7607843137254902,0.7067297797900803,0.9445812807881774,0.5970980363879254,0.5594059405940595,0
0.7162790697674418,0.7607843137254902,0.700530395756834,0.9445812807881774,0.5965844257048232,0.5588772469479958,0
0.7175925925925926,0.7626459143968871,0.6993345432546885,0.9462710505212508,0.5974293105713598,0.5642490005711022,0
0.7188940092165899,0.7626459143968871,0.7061907642669893,0.9462710505212508,0.6055429326680328,0.5695164482986144,0
0.7201834862385321,0.7644787644787645,0.7103448275862069,0.9459992116673236,0.6054070132410692,0.5689880507841673,0
0.7214611872146118,0.7662835249042146,0.7144272691240586,0.9457364341085271,0.605275624461671,0.5684697179842811,0
0.7227272727272728,0.7662835249042146,0.721363456202933,0.9457364341085271,0.6131232261617316,0.5736263736263737,0
0.7239819004524887,0.7680608365019012,0.7254150702426564,0.9454822722073961,0.6129961452111662,0.5731132075471699,0
0.7252252252252253,0.7680608365019012,0.719267484901617,0.9454822722073961,0.6124417775862355,0.5726096333572969,0
0.726457399103139,0.769811320754717,0.7232686177919443,0.9452363090772693,0.6123187960211721,0.5721153846153847,0
0.7276785714285714,0.7715355805243446,0.7219251336898395,0.9468475073313783,0.6131243951482266,0.5771604938271605,0
0.7288888888888889,0.7732342007434945,0.7206118402417145,0.9483870967741936,0.6138941898696343,0.5821104122990916,0
0.7256637168141593,0.7703703703703704,0.719327731092437,0.9483870967741936,0.61164095371669,0.5766701280719971,0
0.7224669603524229,0.7675276752767528,0.7180718441222643,0.9483870967741936,0.6094592488701887,0.5713305898491083,0
0.7236842105263158,0.7692307692307693,0.721978021978022,0.9481481481481482,0.6093397745571658,0.5708460754332314,0
0.7248908296943232,0.7709090909090909,0.725819634910544,0.9479166666666666,0.6092240338164251,0.5703703703703704,0
0.7260869565217392,0.7725631768953068,0.7295982705818772,0.9476923076923076,0.6091118543292455,0.5699032365699032,0
0.7272727272727273,0.7741935483870968,0.7283499643620812,0.9491638795986622,0.6098476402824229,0.574758244483015,0
0.7241379310344828,0.7714285714285715,0.7271285034373347,0.9491638795986622,0.6077341137123746,0.5695331695331696,0
0.721030042918455,0.7686832740213523,0.725933031042902,0.9491638795986622,0.605685618729097,0.5644022400779157,0
0.717948717948718,0.7659574468085106,0.7296315516346653,0.9491638795986622,0.6080267558528428,0.5690284879474068,0
0.7191489361702128,0.7676056338028169,0.733270418668497,0.9489459815546774,0.6079178068308504,0.5685328185328186,0
0.7161016949152542,0.7649122807017544,0.7320882852292021,0.9489459815546774,0.6058959156785244,0.5634566326530612,0
0.7130801687763713,0.7622377622377622,0.7309307795698925,0.9489459815546774,0.6039343794859694,0.5584702907711757,0
0.7100840336134454,0.759581881533101,0.7297971400066512,0.9489459815546774,0.6020305355343719,0.5535714285714286,0
0.7112970711297071,0.759581881533101,0.723958762886598,0.9489459815546774,0.601506783017639,0.5530973451327433,0
0.7083333333333334,0.7569444444444444,0.7228571428571429,0.9489459815546774,0.5996657135648811,0.5482878030011543,0
0.7095435684647303,0.7586206896551724,0.7264334305150633,0.9487345879299156,0.5995600167525003,0.5478260869565218,0
0.7107438016528925,0.7602739726027398,0.7299533986823076,0.9485294117647058,0.5994574286698954,0.5473724007561438,0
0.7119341563786008,0.7619047619047619,0.7288634375248548,0.9499374217772215,0.6001614336761532,0.5521739130434783,0
0.7131147540983607,0.7635135135135135,0.7323232323232324,0.9497378970089423,0.6000616712920136,0.5517241379310345,0
0.710204081632653,0.7609427609427609,0.7266463080416569,0.9633055812519271,0.606845513413506,0.5560344827586207,0
0.7073170731707317,0.7583892617449665,0.7255813953488373,0.9633055812519271,0.6050570459451126,0.5512820512820512,0
0.708502024291498,0.7583892617449665,0.7200000000000001,0.9633055812519271,0.6045694572926302,0.5508072174738842,0
0.7096774193548387,0.76,0.718964204112719,0.9646739130434783,0.6052536231884058,0.5555555555555556,0
0.7068273092369478,0.7574750830564784,0.7179487179487181,0.9646739130434783,0.6035224025311288,0.5508870214752568,0
0.708,0.759075907590759,0.7213740458015268,0.9642857142857143,0.6033283031522468,0.5504201680672269,0
0.7051792828685259,0.756578947368421,0.7203735270140074,0.9642857142857143,0.601645171957672,0.5458333333333334,0
0.7063492063492064,0.756578947368421,0.7149161518093557,0.9642857142857143,0.6011904761904762,0.5453781512605042,0
0.7035573122529645,0.7540983606557377,0.720873786407767,0.9446064139941691,0.5913508260447036,0.5408708938120703,0
0.7047244094488189,0.7540983606557377,0.7154536827505658,0.9446064139941691,0.5909143181081956,0.5404269972451791,0
0.7058823529411765,0.7540983606557377,0.7101144761628748,0.9446064139941691,0.5904949281299822,0.5399904378116248,0
0.70703125,0.755700325732899,0.7090987370838118,0.9462857142857143,0.5913345782757548,0.5446416474732421,0
0.708171206225681,0.755700325732899,0.7038461538461539,0.9462857142857143,0.5909313186813187,0.5442085460897609,0
0.7093023255813954,0.7572815533980582,0.7072963800904978,0.9459154929577465,0.5907462080173348,0.5437824870051979,0
0.7104247104247104,0.7588424437299035,0.7063025210084033,0.9475283070974868,0.5915526150872049,0.5483508493621522,0
0.7115384615384616,0.7588424437299035,0.7011470281543275,0.9475283070974868,0.5911645728359551,0.5479281405717282,0
0.7088122605363985,0.7564102564102564,0.7001790386999036,0.9475283070974868,0.5895563479142125,0.543509365244537,0
0.7099236641221374,0.7579617834394905,0.7035821711785617,0.9471677559912853,0.5893760723611118,0.5430967741935484,0
0.7110266159695817,0.7579617834394905,0.6985204289398669,0.9471677559912853,0.5890075208165457,0.5426907322068613,0
0.7121212121212122,0.759493670886076,0.7018867924528301,0.9468170829975825,0.5888321843196943,0.5422910845821691,0
0.7132075471698113,0.759493670886076,0.6969088719389803,0.9468170829975825,0.5884770346494762,0.5418976814516129,0
0.7142857142857143,0.7610062893081762,0.7002391708743024,0.9464758876523581,0.588306436976864,0.5415103775943986,0
0.7153558052434457,0.7610062893081762,0.695342393455601,0.9464758876523581,0.5879639712234394,0.5411290322580645,0
0.7164179104477612,0.7610062893081762,0.6905136268343816,0.9464758876523581,0.5876335218122402,0.5407535089879341,0
0.7137546468401487,0.7586206896551724,0.6938191281717632,0.9464758876523581,0.5893158097237998,0.5445087416892391,0
